Latitude (N) = 48.2575; Longitude (E) = 16.4333; Altitude = 190; 
mperature [C]; Relative Humidity [%]; Global Horizontal Radiation [W/m2];  Diffuse Horizontal Radiation [W/m2]; Direct Horizontal Radiation [W/m2]
10.02.2010 16:00:00; -1.3; 87; 15; 14.7352; 0.264765
10.02.2010 17:00:00; -1.6; 86; 0; 0; 0
10.02.2010 18:00:00; -2; 85; 0; 0; 0
10.02.2010 19:00:00; -2.2; 85; 0; 0; 0
10.02.2010 20:00:00; -2.5; 90; 0; 0; 0
10.02.2010 21:00:00; -2.6; 93; 0; 0; 0
10.02.2010 22:00:00; -2.8; 92; 0; 0; 0
10.02.2010 23:00:00; -2.8; 90; 0; 0; 0
11.02.2010 00:00:00; -2.9; 92; 0; 0; 0
11.02.2010 01:00:00; -2.6; 89; 0; 0; 0
11.02.2010 02:00:00; -2.9; 91; 0; 0; 0
11.02.2010 03:00:00; -3; 92; 0; 0; 0
11.02.2010 04:00:00; -3; 93; 0; 0; 0
11.02.2010 05:00:00; -3.3; 92; 0; 0; 0
11.02.2010 06:00:00; -3.3; 92; 0; 0; 0
11.02.2010 07:00:00; -3.2; 91; 0; 0; 0
11.02.2010 08:00:00; -2.9; 88; 41; 38.3436; 2.65643
11.02.2010 09:00:00; -2.9; 87; 54; 51.9248; 2.07516
11.02.2010 10:00:00; -2.6; 83; 68; 65.6992; 2.30076
11.02.2010 11:00:00; -2.9; 80; 105; 100.416; 4.58355
11.02.2010 12:00:00; -2.7; 79; 125; 118.908; 6.09175
11.02.2010 13:00:00; -2.5; 79; 135; 127.644; 7.35559
11.02.2010 14:00:00; -2.7; 85; 120; 113.301; 6.69901
11.02.2010 15:00:00; -2.6; 88; 72; 68.7659; 3.23414
11.02.2010 16:00:00; -2.9; 89; 20; 19.5428; 0.457169
11.02.2010 17:00:00; -3.1; 90; 0; 0; 0
11.02.2010 18:00:00; -3.1; 90; 0; 0; 0
11.02.2010 19:00:00; -3.2; 90; 0; 0; 0
11.02.2010 20:00:00; -3.2; 89; 0; 0; 0
11.02.2010 21:00:00; -3.3; 89; 0; 0; 0
11.02.2010 22:00:00; -3.4; 90; 0; 0; 0
11.02.2010 23:00:00; -3.4; 90; 0; 0; 0
12.02.2010 00:00:00; -3.5; 89; 0; 0; 0
12.02.2010 01:00:00; -3.4; 87; 0; 0; 0
12.02.2010 02:00:00; -3.5; 87; 0; 0; 0
12.02.2010 03:00:00; -3.7; 87; 0; 0; 0
12.02.2010 04:00:00; -3.9; 87; 0; 0; 0
12.02.2010 05:00:00; -4.2; 89; 0; 0; 0
12.02.2010 06:00:00; -4.2; 86; 0; 0; 0
12.02.2010 07:00:00; -4.1; 88; 0; 0; 0
12.02.2010 08:00:00; -3.8; 85; 75; 53.5361; 21.4639
12.02.2010 09:00:00; -3.4; 84; 128; 114.663; 13.3368
12.02.2010 10:00:00; -2.9; 82; 167; 153.301; 13.6992
12.02.2010 11:00:00; -2.5; 81; 229; 197.205; 31.7953
12.02.2010 12:00:00; -2; 79; 228; 206.779; 21.2211
12.02.2010 13:00:00; -1.5; 74; 146; 137.489; 8.51115
12.02.2010 14:00:00; -1.5; 73; 133; 124.871; 8.12888
12.02.2010 15:00:00; -1.5; 75; 76; 72.454; 3.54599
12.02.2010 16:00:00; -1.7; 77; 25; 24.3057; 0.694281
12.02.2010 17:00:00; -1.7; 78; 1; 0.974817; 0.0251826
12.02.2010 18:00:00; -1.8; 79; 0; 0; 0
12.02.2010 19:00:00; -1.9; 79; 0; 0; 0
12.02.2010 20:00:00; -2; 79; 0; 0; 0
12.02.2010 21:00:00; -1.9; 76; 0; 0; 0
12.02.2010 22:00:00; -2.3; 79; 0; 0; 0
12.02.2010 23:00:00; -2.6; 82; 0; 0; 0
13.02.2010 00:00:00; -2.5; 81; 0; 0; 0
13.02.2010 01:00:00; -2.6; 81; 0; 0; 0
13.02.2010 02:00:00; -2.4; 78; 0; 0; 0
13.02.2010 03:00:00; -2.4; 77; 0; 0; 0
13.02.2010 04:00:00; -2.6; 77; 0; 0; 0
13.02.2010 05:00:00; -2.8; 77; 0; 0; 0
13.02.2010 06:00:00; -2.5; 74; 0; 0; 0
13.02.2010 07:00:00; -2.3; 74; 0; 0; 0
13.02.2010 08:00:00; -1.9; 72; 62; 54.8986; 7.10145
13.02.2010 09:00:00; -1.5; 71; 86; 80.9214; 5.0786
13.02.2010 10:00:00; -1.2; 71; 159; 146.741; 12.259
13.02.2010 11:00:00; -0.9; 69; 207; 189.573; 17.4273
13.02.2010 12:00:00; -0.6; 69; 198; 183.03; 14.9704
13.02.2010 13:00:00; -0.2; 68; 236; 204.87; 31.13
13.02.2010 14:00:00; -0.3; 69; 175; 161.097; 13.9032
13.02.2010 15:00:00; -0.4; 70; 81; 77.0356; 3.96436
13.02.2010 16:00:00; -0.7; 70; 44; 41.9083; 2.09165
13.02.2010 17:00:00; -1.2; 72; 4; 3.75078; 0.24922
13.02.2010 18:00:00; -1.2; 72; 0; 0; 0
13.02.2010 19:00:00; -1.3; 73; 0; 0; 0
13.02.2010 20:00:00; -1.1; 71; 0; 0; 0
13.02.2010 21:00:00; -1.5; 72; 0; 0; 0
13.02.2010 22:00:00; -1.5; 73; 0; 0; 0
13.02.2010 23:00:00; -1.7; 73; 0; 0; 0
14.02.2010 00:00:00; -1.8; 73; 0; 0; 0
14.02.2010 01:00:00; -2; 73; 0; 0; 0
14.02.2010 02:00:00; -2.1; 75; 0; 0; 0
14.02.2010 03:00:00; -2.5; 76; 0; 0; 0
14.02.2010 04:00:00; -2.4; 76; 0; 0; 0
14.02.2010 05:00:00; -2.3; 76; 0; 0; 0
14.02.2010 06:00:00; -2.2; 74; 0; 0; 0
14.02.2010 07:00:00; -2.1; 73; 0; 0; 0
14.02.2010 08:00:00; -1.8; 70; 58; 53.2463; 4.75375
14.02.2010 09:00:00; -1.3; 68; 125; 114.46; 10.5397
14.02.2010 10:00:00; -1; 67; 192; 168.543; 23.4571
14.02.2010 11:00:00; -0.7; 66; 259; 203.857; 55.143
14.02.2010 12:00:00; -0.4; 65; 252; 215.018; 36.9817
14.02.2010 13:00:00; -0.4; 66; 185; 171.624; 13.3763
14.02.2010 14:00:00; -0.6; 66; 181; 166.306; 14.6941
14.02.2010 15:00:00; -0.9; 67; 107; 100.19; 6.80991
14.02.2010 16:00:00; -1.1; 68; 30; 29.0537; 0.946316
14.02.2010 17:00:00; -1.2; 68; 1; 0.988737; 0.0112627
14.02.2010 18:00:00; -1.3; 68; 0; 0; 0
14.02.2010 19:00:00; -1.4; 68; 0; 0; 0
14.02.2010 20:00:00; -1.5; 68; 0; 0; 0
14.02.2010 21:00:00; -1.7; 69; 0; 0; 0
14.02.2010 22:00:00; -1.9; 69; 0; 0; 0
14.02.2010 23:00:00; -2; 70; 0; 0; 0
15.02.2010 00:00:00; -2.1; 70; 0; 0; 0
15.02.2010 01:00:00; -2.3; 72; 0; 0; 0
15.02.2010 02:00:00; -2.4; 72; 0; 0; 0
15.02.2010 03:00:00; -2.5; 72; 0; 0; 0
15.02.2010 04:00:00; -2.5; 72; 0; 0; 0
15.02.2010 05:00:00; -2.6; 72; 0; 0; 0
15.02.2010 06:00:00; -2.7; 74; 0; 0; 0
15.02.2010 07:00:00; -2.9; 78; 0; 0; 0
15.02.2010 08:00:00; -2.9; 81; 34; 32.424; 1.57599
15.02.2010 09:00:00; -2.6; 80; 62; 59.4527; 2.54728
15.02.2010 10:00:00; -2.3; 79; 116; 109.641; 6.3588
15.02.2010 11:00:00; -1.4; 74; 224; 201.242; 22.7578
15.02.2010 12:00:00; -0.8; 70; 270; 218.899; 51.1006
15.02.2010 13:00:00; -0.4; 69; 262; 211.78; 50.2203
15.02.2010 14:00:00; 0; 68; 214; 183.225; 30.7753
15.02.2010 15:00:00; -0.7; 69; 130; 120.103; 9.89714
15.02.2010 16:00:00; -1.7; 72; 40; 38.3617; 1.6383
15.02.2010 17:00:00; -3.3; 79; 4; 3.85899; 0.141011
15.02.2010 18:00:00; -2.8; 81; 0; 0; 0
15.02.2010 19:00:00; -2.1; 78; 0; 0; 0
15.02.2010 20:00:00; -2.1; 78; 0; 0; 0
15.02.2010 21:00:00; -2.2; 79; 0; 0; 0
15.02.2010 22:00:00; -2.3; 80; 0; 0; 0
15.02.2010 23:00:00; -2.4; 81; 0; 0; 0
16.02.2010 00:00:00; -2.5; 82; 0; 0; 0
16.02.2010 01:00:00; -2.4; 81; 0; 0; 0
16.02.2010 02:00:00; -2.6; 81; 0; 0; 0
16.02.2010 03:00:00; -3; 83; 0; 0; 0
16.02.2010 04:00:00; -2.8; 84; 0; 0; 0
16.02.2010 05:00:00; -2.8; 84; 0; 0; 0
16.02.2010 06:00:00; -2.7; 84; 0; 0; 0
16.02.2010 07:00:00; -2.6; 85; 0; 0; 0
16.02.2010 08:00:00; -2.4; 84; 74; 61.9603; 12.0397
16.02.2010 09:00:00; -1.8; 84; 131; 119.828; 11.1723
16.02.2010 10:00:00; -1.2; 83; 166; 153.145; 12.8552
16.02.2010 11:00:00; -1.1; 82; 175; 162.948; 12.0523
16.02.2010 12:00:00; -0.9; 78; 169; 158.427; 10.5731
16.02.2010 13:00:00; -1.2; 80; 153; 144.043; 8.95702
16.02.2010 14:00:00; -1.6; 82; 106; 101.08; 4.9204
16.02.2010 15:00:00; -2.2; 84; 77; 73.5807; 3.41926
16.02.2010 16:00:00; -2.1; 85; 18; 17.6767; 0.323267
16.02.2010 17:00:00; -1.9; 85; 1; 0.992765; 0.00723454
16.02.2010 18:00:00; -2; 86; 0; 0; 0
16.02.2010 19:00:00; -1.8; 86; 0; 0; 0
16.02.2010 20:00:00; -2.1; 87; 0; 0; 0
16.02.2010 21:00:00; -1.7; 86; 0; 0; 0
16.02.2010 22:00:00; -1.1; 85; 0; 0; 0
16.02.2010 23:00:00; -1.1; 85; 0; 0; 0
17.02.2010 00:00:00; -1; 86; 0; 0; 0
17.02.2010 01:00:00; -0.8; 87; 0; 0; 0
17.02.2010 02:00:00; -0.5; 87; 0; 0; 0
17.02.2010 03:00:00; -0.3; 87; 0; 0; 0
17.02.2010 04:00:00; -0.2; 89; 0; 0; 0
17.02.2010 05:00:00; 0.1; 88; 0; 0; 0
17.02.2010 06:00:00; 0.5; 86; 0; 0; 0
17.02.2010 07:00:00; 0.4; 87; 0; 0; 0
17.02.2010 08:00:00; 0.8; 86; 30; 28.8557; 1.14429
17.02.2010 09:00:00; 1.1; 86; 56; 53.9941; 2.00594
17.02.2010 10:00:00; 1.4; 84; 90; 86.2696; 3.73044
17.02.2010 11:00:00; 2; 82; 195; 180.198; 14.8016
17.02.2010 12:00:00; 3.1; 77; 304; 223.106; 80.8939
17.02.2010 13:00:00; 2.9; 77; 282; 216.577; 65.4228
17.02.2010 14:00:00; 3.1; 76; 126; 119.129; 6.87053
17.02.2010 15:00:00; 3.3; 76; 0; 0; 0
17.02.2010 16:00:00; 3.3; 77; 54; 51.1634; 2.83661
17.02.2010 17:00:00; 3; 78; 0; 0; 0
17.02.2010 18:00:00; 3.1; 77; 0; 0; 0
17.02.2010 19:00:00; 2.8; 78; 0; 0; 0
17.02.2010 20:00:00; 2.7; 79; 0; 0; 0
17.02.2010 21:00:00; 2.4; 82; 0; 0; 0
17.02.2010 22:00:00; 2.3; 84; 0; 0; 0
17.02.2010 23:00:00; 2.3; 86; 0; 0; 0
18.02.2010 00:00:00; 2.1; 86; 0; 0; 0
18.02.2010 01:00:00; 1.8; 87; 0; 0; 0
18.02.2010 02:00:00; 1.6; 89; 0; 0; 0
18.02.2010 03:00:00; 1.4; 90; 0; 0; 0
18.02.2010 04:00:00; 1.4; 91; 0; 0; 0
18.02.2010 05:00:00; 1.5; 91; 0; 0; 0
18.02.2010 06:00:00; 1.5; 91; 0; 0; 0
18.02.2010 07:00:00; 1.5; 92; 0; 0; 0
18.02.2010 08:00:00; 1.5; 92; 29; 27.9664; 1.03362
18.02.2010 09:00:00; 1.6; 91; 50; 48.4287; 1.57129
18.02.2010 10:00:00; 1.7; 91; 67; 64.959; 2.04102
18.02.2010 11:00:00; 1.9; 90; 68; 66.2196; 1.78038
18.02.2010 12:00:00; 2; 90; 62; 60.6059; 1.39409
18.02.2010 13:00:00; 2.3; 87; 83; 80.4188; 2.58116
18.02.2010 14:00:00; 2.5; 85; 95; 91.1399; 3.86009
18.02.2010 15:00:00; 2.7; 84; 65; 62.6359; 2.36414
18.02.2010 16:00:00; 2.6; 84; 33; 31.9666; 1.03344
18.02.2010 17:00:00; 2.3; 85; 4; 3.91487; 0.0851256
18.02.2010 18:00:00; 2; 87; 0; 0; 0
18.02.2010 19:00:00; 1.3; 90; 0; 0; 0
18.02.2010 20:00:00; 0.8; 91; 0; 0; 0
18.02.2010 21:00:00; 1.5; 92; 0; 0; 0
18.02.2010 22:00:00; 1.5; 91; 0; 0; 0
18.02.2010 23:00:00; 0.6; 93; 0; 0; 0
19.02.2010 00:00:00; 0.8; 94; 0; 0; 0
19.02.2010 01:00:00; 0.9; 94; 0; 0; 0
19.02.2010 02:00:00; 0.8; 94; 0; 0; 0
19.02.2010 03:00:00; 0.7; 96; 0; 0; 0
19.02.2010 04:00:00; 0.3; 96; 0; 0; 0
19.02.2010 05:00:00; 0.4; 97; 0; 0; 0
19.02.2010 06:00:00; 0.9; 96; 0; 0; 0
19.02.2010 07:00:00; 1.2; 94; 0; 0; 0
19.02.2010 08:00:00; 1.1; 95; 20; 19.5245; 0.475529
19.02.2010 09:00:00; 1; 95; 41; 39.9618; 1.03823
19.02.2010 10:00:00; 1.4; 93; 55; 53.6421; 1.35788
19.02.2010 11:00:00; 1.8; 91; 69; 67.1867; 1.81328
19.02.2010 12:00:00; 2.4; 91; 39; 38.454; 0.546012
19.02.2010 13:00:00; 3; 91; 39; 38.436; 0.563982
19.02.2010 14:00:00; 3.3; 90; 43; 42.2183; 0.781685
19.02.2010 15:00:00; 4.2; 89; 22; 21.7332; 0.266847
19.02.2010 16:00:00; 5.1; 87; 12; 11.8666; 0.133383
19.02.2010 17:00:00; 4.4; 89; 1; 0.995303; 0.00469673
19.02.2010 18:00:00; 3.8; 91; 0; 0; 0
19.02.2010 19:00:00; 3.4; 93; 0; 0; 0
19.02.2010 20:00:00; 4; 93; 0; 0; 0
19.02.2010 21:00:00; 4.4; 93; 0; 0; 0
19.02.2010 22:00:00; 3.7; 94; 0; 0; 0
19.02.2010 23:00:00; 3.8; 85; 0; 0; 0
20.02.2010 00:00:00; 3.8; 82; 0; 0; 0
20.02.2010 01:00:00; 3; 86; 0; 0; 0
20.02.2010 02:00:00; 2.9; 87; 0; 0; 0
20.02.2010 03:00:00; 3.7; 81; 0; 0; 0
20.02.2010 04:00:00; 3.5; 83; 0; 0; 0
20.02.2010 05:00:00; 3.2; 85; 0; 0; 0
20.02.2010 06:00:00; 3.2; 84; 0; 0; 0
20.02.2010 07:00:00; 3; 83; 0; 0; 0
20.02.2010 08:00:00; 2.6; 86; 54; 50.6447; 3.35527
20.02.2010 09:00:00; 2.8; 86; 95; 89.5219; 5.4781
20.02.2010 10:00:00; 2.9; 82; 118; 111.829; 6.17097
20.02.2010 11:00:00; 3.3; 79; 148; 139.748; 8.25229
20.02.2010 12:00:00; 3.9; 75; 178; 166.741; 11.259
20.02.2010 13:00:00; 4.1; 63; 182; 169.844; 12.1559
20.02.2010 14:00:00; 3.9; 61; 120; 113.982; 6.01791
20.02.2010 15:00:00; 3.8; 58; 84; 80.1662; 3.83376
20.02.2010 16:00:00; 3.3; 59; 42; 40.4043; 1.59569
20.02.2010 17:00:00; 2.6; 65; 4; 3.93275; 0.0672492
20.02.2010 18:00:00; 2.1; 69; 0; 0; 0
20.02.2010 19:00:00; 2.3; 73; 0; 0; 0
20.02.2010 20:00:00; 2.1; 73; 0; 0; 0
20.02.2010 21:00:00; 2.1; 71; 0; 0; 0
20.02.2010 22:00:00; 1.8; 71; 0; 0; 0
20.02.2010 23:00:00; 1.2; 74; 0; 0; 0
21.02.2010 00:00:00; 0.9; 77; 0; 0; 0
21.02.2010 01:00:00; 0.6; 78; 0; 0; 0
21.02.2010 02:00:00; 0; 80; 0; 0; 0
21.02.2010 03:00:00; 0.6; 76; 0; 0; 0
21.02.2010 04:00:00; -0.1; 77; 0; 0; 0
21.02.2010 05:00:00; -0.5; 81; 0; 0; 0
21.02.2010 06:00:00; 0.9; 77; 0; 0; 0
21.02.2010 07:00:00; 1.7; 70; 0; 0; 0
21.02.2010 08:00:00; 3.7; 60; 189; 33.453; 155.547
21.02.2010 09:00:00; 4.9; 54; 371; 65.667; 305.333
21.02.2010 10:00:00; 5.6; 50; 490; 86.73; 403.27
21.02.2010 11:00:00; 6.4; 46; 568; 100.536; 467.464
21.02.2010 12:00:00; 6.4; 48; 466; 161.073; 304.927
21.02.2010 13:00:00; 6.8; 46; 379; 204.557; 174.443
21.02.2010 14:00:00; 7.8; 40; 363; 162.892; 200.108
21.02.2010 15:00:00; 7.8; 38; 273; 130.115; 142.885
21.02.2010 16:00:00; 6.8; 39; 117; 92.761; 24.239
21.02.2010 17:00:00; 5.6; 44; 9; 8.69198; 0.30802
21.02.2010 18:00:00; 3.8; 49; 0; 0; 0
21.02.2010 19:00:00; 2; 60; 0; 0; 0
21.02.2010 20:00:00; 0; 75; 0; 0; 0
21.02.2010 21:00:00; -0.5; 81; 0; 0; 0
21.02.2010 22:00:00; -0.7; 83; 0; 0; 0
21.02.2010 23:00:00; -0.8; 82; 0; 0; 0
22.02.2010 00:00:00; -1.8; 85; 0; 0; 0
22.02.2010 01:00:00; -1.7; 86; 0; 0; 0
22.02.2010 02:00:00; -1.7; 89; 0; 0; 0
22.02.2010 03:00:00; -1.5; 89; 0; 0; 0
22.02.2010 04:00:00; -1.9; 91; 0; 0; 0
22.02.2010 05:00:00; -1.8; 91; 0; 0; 0
22.02.2010 06:00:00; -1.6; 90; 0; 0; 0
22.02.2010 07:00:00; -0.7; 88; 0; 0; 0
22.02.2010 08:00:00; 0.6; 84; 93; 75.7825; 17.2175
22.02.2010 09:00:00; 2; 76; 272; 102.885; 169.115
22.02.2010 10:00:00; 3.2; 69; 434; 76.818; 357.182
22.02.2010 11:00:00; 4.6; 67; 368; 204.005; 163.995
22.02.2010 12:00:00; 5.6; 66; 409; 206.325; 202.675
22.02.2010 13:00:00; 6.3; 68; 313; 227.053; 85.9468
22.02.2010 14:00:00; 7.4; 65; 246; 200.344; 45.6559
22.02.2010 15:00:00; 9.2; 58; 274; 133.71; 140.29
22.02.2010 16:00:00; 7.3; 64; 76; 71.0092; 4.99078
22.02.2010 17:00:00; 5.2; 73; 5; 4.91321; 0.086789
22.02.2010 18:00:00; 4.5; 79; 0; 0; 0
22.02.2010 19:00:00; 4; 81; 0; 0; 0
22.02.2010 20:00:00; 3.3; 84; 0; 0; 0
22.02.2010 21:00:00; 2.1; 87; 0; 0; 0
22.02.2010 22:00:00; 1.6; 91; 0; 0; 0
22.02.2010 23:00:00; 0.9; 93; 0; 0; 0
23.02.2010 00:00:00; 1.2; 92; 0; 0; 0
23.02.2010 01:00:00; -0.6; 94; 0; 0; 0
23.02.2010 02:00:00; -0.8; 94; 0; 0; 0
23.02.2010 03:00:00; -0.4; 95; 0; 0; 0
23.02.2010 04:00:00; -1.6; 95; 0; 0; 0
23.02.2010 05:00:00; -1.4; 95; 0; 0; 0
23.02.2010 06:00:00; -1.1; 95; 0; 0; 0
23.02.2010 07:00:00; 0.7; 95; 0; 0; 0
23.02.2010 08:00:00; 1.9; 92; 69; 64.0147; 4.98528
23.02.2010 09:00:00; 2.7; 90; 106; 99.5219; 6.47811
23.02.2010 10:00:00; 3; 88; 140; 131.637; 8.3626
23.02.2010 11:00:00; 4.1; 84; 260; 222.603; 37.3968
23.02.2010 12:00:00; 5.7; 75; 453; 182.483; 270.517
23.02.2010 13:00:00; 6.6; 71; 377; 213.181; 163.819
23.02.2010 14:00:00; 5.2; 75; 236; 201.2; 34.8003
23.02.2010 15:00:00; 5.7; 72; 242; 151.496; 90.5036
23.02.2010 16:00:00; 4.1; 77; 110; 95.7065; 14.2935
23.02.2010 17:00:00; 2.4; 84; 9; 8.74135; 0.258648
23.02.2010 18:00:00; 1.1; 89; 0; 0; 0
23.02.2010 19:00:00; 0.3; 93; 0; 0; 0
23.02.2010 20:00:00; 0; 96; 0; 0; 0
23.02.2010 21:00:00; 0.1; 96; 0; 0; 0
23.02.2010 22:00:00; -0.1; 96; 0; 0; 0
23.02.2010 23:00:00; -0.1; 96; 0; 0; 0
24.02.2010 00:00:00; -0.2; 96; 0; 0; 0
24.02.2010 01:00:00; -0.1; 95; 0; 0; 0
24.02.2010 02:00:00; -0.3; 95; 0; 0; 0
24.02.2010 03:00:00; -0.1; 95; 0; 0; 0
24.02.2010 04:00:00; 0.1; 95; 0; 0; 0
24.02.2010 05:00:00; -0.6; 95; 0; 0; 0
24.02.2010 06:00:00; -1.2; 94; 0; 0; 0
24.02.2010 07:00:00; 0.6; 93; 0; 0; 0
24.02.2010 08:00:00; 3.2; 84; 0; 0; 0
24.02.2010 09:00:00; 4.8; 78; 365; 64.605; 300.395
24.02.2010 10:00:00; 6.9; 69; 511; 90.447; 420.553
24.02.2010 11:00:00; 8.7; 64; 583; 103.191; 479.809
24.02.2010 12:00:00; 8.8; 65; 517; 130.697; 386.303
24.02.2010 13:00:00; 9.6; 67; 388; 212.135; 175.865
24.02.2010 14:00:00; 9.7; 67; 264; 205.303; 58.6965
24.02.2010 15:00:00; 9.7; 68; 138; 128.222; 9.77784
24.02.2010 16:00:00; 8.4; 68; 63; 59.7178; 3.28218
24.02.2010 17:00:00; 6.7; 78; 6; 5.89359; 0.106414
24.02.2010 18:00:00; 5.7; 84; 0; 0; 0
24.02.2010 19:00:00; 5.2; 88; 0; 0; 0
24.02.2010 20:00:00; 4.3; 91; 0; 0; 0
24.02.2010 21:00:00; 3.9; 91; 0; 0; 0
24.02.2010 22:00:00; 3.4; 91; 0; 0; 0
24.02.2010 23:00:00; 3.3; 91; 0; 0; 0
25.02.2010 00:00:00; 2.3; 91; 0; 0; 0
25.02.2010 01:00:00; 1.9; 92; 0; 0; 0
25.02.2010 02:00:00; 2.2; 92; 0; 0; 0
25.02.2010 03:00:00; 1.3; 92; 0; 0; 0
25.02.2010 04:00:00; 1.2; 93; 0; 0; 0
25.02.2010 05:00:00; 0.7; 93; 0; 0; 0
25.02.2010 06:00:00; 1.4; 93; 0; 0; 0
25.02.2010 07:00:00; 2.8; 90; 0; 0; 0
25.02.2010 08:00:00; 5.7; 78; 172; 52.2069; 119.793
25.02.2010 09:00:00; 8.3; 66; 370; 65.49; 304.51
25.02.2010 10:00:00; 11.6; 54; 452; 80.004; 371.996
25.02.2010 11:00:00; 12.8; 46; 554; 98.058; 455.942
25.02.2010 12:00:00; 13.7; 44; 559; 98.943; 460.057
25.02.2010 13:00:00; 14; 41; 511; 122.473; 388.527
25.02.2010 14:00:00; 14.5; 46; 416; 142.43; 273.57
25.02.2010 15:00:00; 13.6; 47; 270; 147.561; 122.439
25.02.2010 16:00:00; 12; 53; 107; 97.7312; 9.26876
25.02.2010 17:00:00; 10.8; 58; 9; 8.77713; 0.222866
25.02.2010 18:00:00; 10.3; 60; 0; 0; 0
25.02.2010 19:00:00; 8.9; 66; 0; 0; 0
25.02.2010 20:00:00; 8.2; 71; 0; 0; 0
25.02.2010 21:00:00; 8.3; 74; 0; 0; 0
25.02.2010 22:00:00; 8.1; 75; 0; 0; 0
25.02.2010 23:00:00; 7.7; 76; 0; 0; 0
26.02.2010 00:00:00; 5.9; 81; 0; 0; 0
26.02.2010 01:00:00; 5.3; 85; 0; 0; 0
26.02.2010 02:00:00; 6.1; 83; 0; 0; 0
26.02.2010 03:00:00; 5.6; 86; 0; 0; 0
26.02.2010 04:00:00; 5.4; 86; 0; 0; 0
26.02.2010 05:00:00; 4.2; 90; 0; 0; 0
26.02.2010 06:00:00; 3.9; 91; 0; 0; 0
26.02.2010 07:00:00; 4.5; 90; 0; 0; 0
26.02.2010 08:00:00; 5.4; 87; 78; 72.1721; 5.82793
26.02.2010 09:00:00; 6.3; 83; 105; 98.9554; 6.04463
26.02.2010 10:00:00; 7.2; 79; 171; 158.982; 12.0179
26.02.2010 11:00:00; 9.2; 74; 268; 229.733; 38.2671
26.02.2010 12:00:00; 10; 70; 173; 162.982; 10.018
26.02.2010 13:00:00; 7.7; 83; 100; 96.5457; 3.45432
26.02.2010 14:00:00; 7.5; 88; 113; 108.009; 4.99071
26.02.2010 15:00:00; 7.4; 87; 60; 58.2012; 1.79882
26.02.2010 16:00:00; 6.6; 86; 28; 27.3784; 0.621638
26.02.2010 17:00:00; 6.2; 89; 2; 1.98971; 0.0102933
26.02.2010 18:00:00; 6; 91; 0; 0; 0
26.02.2010 19:00:00; 5.8; 92; 0; 0; 0
26.02.2010 20:00:00; 6.6; 85; 0; 0; 0
26.02.2010 21:00:00; 7; 77; 0; 0; 0
26.02.2010 22:00:00; 7.3; 69; 0; 0; 0
26.02.2010 23:00:00; 7; 65; 0; 0; 0
27.02.2010 00:00:00; 6.8; 64; 0; 0; 0
27.02.2010 01:00:00; 6.6; 67; 0; 0; 0
27.02.2010 02:00:00; 6.7; 62; 0; 0; 0
27.02.2010 03:00:00; 6.4; 61; 0; 0; 0
27.02.2010 04:00:00; 5.8; 61; 0; 0; 0
27.02.2010 05:00:00; 5.6; 61; 0; 0; 0
27.02.2010 06:00:00; 5.3; 61; 0; 0; 0
27.02.2010 07:00:00; 6.4; 57; 0; 0; 0
27.02.2010 08:00:00; 7.1; 54; 220; 38.94; 181.06
27.02.2010 09:00:00; 9.1; 47; 413; 73.101; 339.899
27.02.2010 10:00:00; 10; 43; 524; 92.748; 431.252
27.02.2010 11:00:00; 10.7; 40; 579; 102.483; 476.517
27.02.2010 12:00:00; 11.3; 36; 549; 116.502; 432.498
27.02.2010 13:00:00; 12.1; 36; 523; 122.909; 400.091
27.02.2010 14:00:00; 12.5; 34; 440; 131.911; 308.089
27.02.2010 15:00:00; 11.7; 36; 287; 146.742; 140.258
27.02.2010 16:00:00; 10.2; 37; 125; 104.92; 20.0802
27.02.2010 17:00:00; 7.6; 45; 15; 14.4562; 0.543799
27.02.2010 18:00:00; 6.6; 49; 0; 0; 0
27.02.2010 19:00:00; 6.3; 51; 0; 0; 0
27.02.2010 20:00:00; 6.6; 49; 0; 0; 0
27.02.2010 21:00:00; 5.1; 52; 0; 0; 0
27.02.2010 22:00:00; 4.9; 55; 0; 0; 0
27.02.2010 23:00:00; 5.5; 52; 0; 0; 0
28.02.2010 00:00:00; 4.4; 55; 0; 0; 0
28.02.2010 01:00:00; 4.3; 55; 0; 0; 0
28.02.2010 02:00:00; 4.2; 56; 0; 0; 0
28.02.2010 03:00:00; 5.8; 53; 0; 0; 0
28.02.2010 04:00:00; 6.3; 53; 0; 0; 0
28.02.2010 05:00:00; 6.3; 53; 0; 0; 0
28.02.2010 06:00:00; 6.4; 53; 0; 0; 0
28.02.2010 07:00:00; 7.9; 51; 0; 0; 0
28.02.2010 08:00:00; 9.7; 48; 0; 0; 0
28.02.2010 09:00:00; 10.8; 46; 306; 109.327; 196.673
28.02.2010 10:00:00; 10.6; 52; 263; 204.514; 58.4859
28.02.2010 11:00:00; 11.1; 48; 292; 236.603; 55.3968
28.02.2010 12:00:00; 12; 48; 260; 237.807; 22.1931
28.02.2010 13:00:00; 11.9; 50; 217; 201.048; 15.952
28.02.2010 14:00:00; 13.8; 48; 395; 173.925; 221.075
28.02.2010 15:00:00; 13.2; 47; 96; 91.5151; 4.48492
28.02.2010 16:00:00; 12.3; 55; 35; 34.0671; 0.932948
28.02.2010 17:00:00; 11.8; 55; 5; 4.94304; 0.0569601
