Latitude (N) = 48.2575; Longitude (E) = 16.4333; Altitude = 190; 
Date; Dry Bulb Temperature [°C]; Relative Humidity [%]; Global Horizontal Radiation [Wh/m2]; Diffuse Horizontal Radiation [Wh/m2]; Direct Horizontal Radiation [Wh/m2]
21.01.2009 01:00:00; 2.1; 93; 0; 0;0
21.01.2009 02:00:00; 3; 92; 0; 0;0
21.01.2009 03:00:00; 3.6; 92; 0; 0;0
21.01.2009 04:00:00; 3.6; 92; 0; 0;0
21.01.2009 05:00:00; 4.7; 87; 0; 0;0
21.01.2009 06:00:00; 4.5; 87; 0; 0;0
21.01.2009 07:00:00; 4.2; 88; 0; 0;0
21.01.2009 08:00:00; 4.4; 86; 0; 0;0
21.01.2009 09:00:00; 4.6; 85; 0; 0;0
21.01.2009 10:00:00; 4.9; 82; 0; 0;0
21.01.2009 11:00:00; ; ; 0; 0;0
21.01.2009 12:00:00; 5.1; 81; 0; 0;0
21.01.2009 13:00:00; 4.9; 86; 0; 0;0
21.01.2009 14:00:00; 4.6; 88; 0; 0;0
21.01.2009 15:00:00; 4; 90; 0; 0;0
21.01.2009 16:00:00; 3.5; 92; 0; 0;0
21.01.2009 17:00:00; 2.9; 93; 0; 0;0
21.01.2009 18:00:00; 2.7; 93; 0; 0;0
21.01.2009 19:00:00; 2.8; 91; 0; 0;0
21.01.2009 20:00:00; 2.7; 92; 0; 0;0
21.01.2009 21:00:00; 2.5; 92; 0; 0;0
21.01.2009 22:00:00; 2.5; 90; 0; 0;0
21.01.2009 23:00:00; 2.4; 91; 0; 0;0
22.01.2009 00:00:00; 2.4; 90; 0; 0;0
22.01.2009 01:00:00; 2.4; 90; 0; 0;0
22.01.2009 02:00:00; 2.4; 90; 0; 0;0
22.01.2009 03:00:00; 2.3; 92; 0; 0;0
22.01.2009 04:00:00; 2.3; 90; 0; 0;0
22.01.2009 05:00:00; 2.3; 90; 0; 0;0
22.01.2009 06:00:00; 2.6; 88; 0; 0;0
22.01.2009 07:00:00; 2.7; 87; 0; 0;0
22.01.2009 08:00:00; 3; 85; 0; 0;0
22.01.2009 09:00:00; 3.3; 83; 0; 0;0
22.01.2009 10:00:00; 4.1; 82; 0; 0;0
22.01.2009 11:00:00; 4.1; 76; 0; 0;0
22.01.2009 12:00:00; 4.2; 75; 0; 0;0
22.01.2009 13:00:00; 4.4; 76; 0; 0;0
22.01.2009 14:00:00; 4.4; 77; 0; 0;0
22.01.2009 15:00:00; 4; 78; 0; 0;0
22.01.2009 16:00:00; 3.2; 82; 0; 0;0
22.01.2009 17:00:00; 1.8; 88; 0; 0;0
22.01.2009 18:00:00; 0.7; 92; 0; 0;0
22.01.2009 19:00:00; -0.1; 93; 0; 0;0
22.01.2009 20:00:00; -0.1; 94; 0; 0;0
22.01.2009 21:00:00; 1; 93; 0; 0;0
22.01.2009 22:00:00; 0.7; 92; 0; 0;0
22.01.2009 23:00:00; -0.2; 94; 0; 0;0
23.01.2009 00:00:00; -0.5; 94; 0; 0;0
23.01.2009 01:00:00; 0.5; 94; 0; 0;0
23.01.2009 02:00:00; 0.7; 94; 0; 0;0
23.01.2009 03:00:00; 0.8; 94; 0; 0;0
23.01.2009 04:00:00; 0.8; 94; 0; 0;0
23.01.2009 05:00:00; 1.1; 93; 0; 0;0
23.01.2009 06:00:00; 1; 93; 0; 0;0
23.01.2009 07:00:00; 1.9; 87; 0; 0;0
23.01.2009 08:00:00; 2.1; 86; 0; 0;0
23.01.2009 09:00:00; 2.5; 84; 0; 0;0
23.01.2009 10:00:00; 4.3; 77; 0; 0;0
23.01.2009 11:00:00; 4.1; 78; 0; 0;0
23.01.2009 12:00:00; 5.2; 77; 0; 0;0
23.01.2009 13:00:00; 5.8; 75; 0; 0;0
23.01.2009 14:00:00; 4.8; 76; 0; 0;0
23.01.2009 15:00:00; 3.9; 81; 0; 0;0
23.01.2009 16:00:00; 3.9; 80; 0; 0;0
23.01.2009 17:00:00; 3.9; 80; 0; 0;0
23.01.2009 18:00:00; 3.9; 80; 0; 0;0
23.01.2009 19:00:00; 3.5; 86; 0; 0;0
23.01.2009 20:00:00; 3.3; 91; 0; 0;0
23.01.2009 21:00:00; 3.1; 93; 0; 0;0
23.01.2009 22:00:00; 2.9; 93; 0; 0;0
23.01.2009 23:00:00; 2.9; 93; 0; 0;0
24.01.2009 00:00:00; 3.7; 90; 0; 0;0
24.01.2009 01:00:00; 6.2; 70; 0; 0;0
24.01.2009 02:00:00; 6; 68; 0; 0;0
24.01.2009 03:00:00; 6; 64; 0; 0;0
24.01.2009 04:00:00; 5.6; 65; 0; 0;0
24.01.2009 05:00:00; 5.3; 63; 0; 0;0
24.01.2009 06:00:00; 5.1; 62; 0; 0;0
24.01.2009 07:00:00; 4.9; 62; 0; 0;0
24.01.2009 08:00:00; 5.4; 59; 0; 0;0
24.01.2009 09:00:00; 5.8; 58; 0; 0;0
24.01.2009 10:00:00; 6.2; 57; 0; 0;0
24.01.2009 11:00:00; 7.5; 50; 0; 0;0
24.01.2009 12:00:00; 9.1; 43; 0; 0;0
24.01.2009 13:00:00; ; ; 0; 0;0
24.01.2009 14:00:00; 8.3; 48; 0; 0;0
24.01.2009 15:00:00; 7.2; 52; 0; 0;0
24.01.2009 16:00:00; 5.6; 61; 0; 0;0
24.01.2009 17:00:00; 4.2; 68; 0; 0;0
24.01.2009 18:00:00; 3.3; 72; 0; 0;0
24.01.2009 19:00:00; 1.3; 81; 0; 0;0
24.01.2009 20:00:00; 1.2; 86; 0; 0;0
24.01.2009 21:00:00; 1.8; 86; 0; 0;0
24.01.2009 22:00:00; 0.7; 88; 0; 0;0
24.01.2009 23:00:00; 0.7; 90; 0; 0;0
25.01.2009 00:00:00; 0.6; 90; 0; 0;0
25.01.2009 01:00:00; 1.9; 86; 0; 0;0
25.01.2009 02:00:00; 2.3; 83; 0; 0;0
25.01.2009 03:00:00; 2.7; 82; 0; 0;0
25.01.2009 04:00:00; 2.8; 82; 0; 0;0
25.01.2009 05:00:00; 3.4; 78; 0; 0;0
25.01.2009 06:00:00; 3.3; 75; 0; 0;0
25.01.2009 07:00:00; 2.9; 73; 0; 0;0
25.01.2009 08:00:00; 3.4; 73; 0; 0;0
25.01.2009 09:00:00; 5.4; 66; 0; 0;0
25.01.2009 10:00:00; 6.4; 57; 0; 0;0
25.01.2009 11:00:00; 6.6; 54; 0; 0;0
25.01.2009 12:00:00; 6.7; 55; 0; 0;0
25.01.2009 13:00:00; 6.9; 55; 0; 0;0
25.01.2009 14:00:00; 6.5; 53; 0; 0;0
25.01.2009 15:00:00; 6.2; 57; 0; 0;0
25.01.2009 16:00:00; 4.1; 63; 0; 0;0
25.01.2009 17:00:00; 1.8; 75; 0; 0;0
25.01.2009 18:00:00; 0.4; 83; 0; 0;0
25.01.2009 19:00:00; 0.3; 85; 0; 0;0
25.01.2009 20:00:00; -0.6; 88; 0; 0;0
25.01.2009 21:00:00; -0.9; 90; 0; 0;0
25.01.2009 22:00:00; -1.6; 92; 0; 0;0
25.01.2009 23:00:00; -0.8; 92; 0; 0;0
26.01.2009 00:00:00; -0.2; 92; 0; 0;0
26.01.2009 01:00:00; 0.9; 90; 0; 0;0
26.01.2009 02:00:00; 0.6; 92; 0; 0;0
26.01.2009 03:00:00; 0.9; 92; 0; 0;0
26.01.2009 04:00:00; 0.7; 93; 0; 0;0
26.01.2009 05:00:00; 0.6; 92; 0; 0;0
26.01.2009 06:00:00; 1; 90; 0; 0;0
26.01.2009 07:00:00; 1.4; 89; 0; 0;0
26.01.2009 08:00:00; 1.9; 88; 0; 0;0
26.01.2009 09:00:00; 2.6; 83; 0; 0;0
26.01.2009 10:00:00; 2.9; 82; 0; 0;0
26.01.2009 11:00:00; 3.2; 81; 0; 0;0
26.01.2009 12:00:00; 3.8; 77; 0; 0;0
26.01.2009 13:00:00; 4.5; 76; 0; 0;0
26.01.2009 14:00:00; 4.1; 79; 0; 0;0
26.01.2009 15:00:00; 3.9; 77; 0; 0;0
26.01.2009 16:00:00; 3.4; 83; 0; 0;0
26.01.2009 17:00:00; 2.4; 87; 0; 0;0
26.01.2009 18:00:00; 2.3; 89; 0; 0;0
26.01.2009 19:00:00; 1.7; 92; 0; 0;0
26.01.2009 20:00:00; 1.3; 93; 0; 0;0
26.01.2009 21:00:00; 1.3; 93; 0; 0;0
26.01.2009 22:00:00; 0.1; 93; 0; 0;0
26.01.2009 23:00:00; -0.4; 94; 0; 0;0
27.01.2009 00:00:00; -1.2; 94; 0; 0;0
27.01.2009 01:00:00; -1.3; 94; 0; 0;0
27.01.2009 02:00:00; -1.2; 94; 0; 0;0
27.01.2009 03:00:00; -1.6; 94; 0; 0;0
27.01.2009 04:00:00; -0.4; 94; 0; 0;0
27.01.2009 05:00:00; 0.3; 94; 0; 0;0
27.01.2009 06:00:00; 0.8; 93; 0; 0;0
27.01.2009 07:00:00; 1; 94; 0; 0;0
27.01.2009 08:00:00; 1.4; 93; 0; 0;0
27.01.2009 09:00:00; ; ; 0; 0;0
27.01.2009 10:00:00; ; ; 0; 0;0
27.01.2009 11:00:00; 1.9; 92; 0; 0;0
27.01.2009 12:00:00; 2; 92; 0; 0;0
27.01.2009 13:00:00; ; ; 0; 0;0
27.01.2009 14:00:00; ; ; 0; 0;0
27.01.2009 15:00:00; 1.9; 93; 0; 0;0
27.01.2009 16:00:00; 2.1; 92; 0; 0;0
27.01.2009 17:00:00; 2.3; 91; 0; 0;0
27.01.2009 18:00:00; 1.9; 92; 0; 0;0
27.01.2009 19:00:00; 1.7; 93; 0; 0;0
27.01.2009 20:00:00; 1.9; 92; 0; 0;0
27.01.2009 21:00:00; 1.7; 92; 0; 0;0
27.01.2009 22:00:00; 1.5; 92; 0; 0;0
27.01.2009 23:00:00; 1.2; 94; 0; 0;0
28.01.2009 00:00:00; 1.3; 94; 0; 0;0
28.01.2009 01:00:00; 1.6; 92; 0; 0;0
28.01.2009 02:00:00; 1.5; 91; 0; 0;0
28.01.2009 03:00:00; 1.8; 88; 0; 0;0
28.01.2009 04:00:00; 1.6; 88; 0; 0;0
28.01.2009 05:00:00; 1.7; 87; 0; 0;0
28.01.2009 06:00:00; 1.6; 88; 0; 0;0
28.01.2009 07:00:00; 1.7; 87; 0; 0;0
28.01.2009 08:00:00; 1.8; 86; 0; 0;0
28.01.2009 09:00:00; 1.4; 91; 0; 0;0
28.01.2009 10:00:00; 1.2; 94; 0; 0;0
28.01.2009 11:00:00; 1.2; 94; 0; 0;0
28.01.2009 12:00:00; 1.1; 94; 0; 0;0
28.01.2009 13:00:00; 1.2; 94; 0; 0;0
28.01.2009 14:00:00; 1.2; 94; 0; 0;0
28.01.2009 15:00:00; 1.3; 94; 0; 0;0
28.01.2009 16:00:00; 1.3; 93; 0; 0;0
28.01.2009 17:00:00; 1.3; 94; 0; 0;0
28.01.2009 18:00:00; 1.2; 93; 0; 0;0
28.01.2009 19:00:00; 1; 94; 0; 0;0
28.01.2009 20:00:00; 0.8; 94; 0; 0;0
28.01.2009 21:00:00; 0.7; 93; 0; 0;0
28.01.2009 22:00:00; 0.7; 90; 0; 0;0
28.01.2009 23:00:00; 0.6; 89; 0; 0;0
29.01.2009 00:00:00; 0.6; 86; 0; 0;0
29.01.2009 01:00:00; 0.1; 89; 0; 0;0
29.01.2009 02:00:00; -0.1; 92; 0; 0;0
29.01.2009 03:00:00; -0.2; 92; 0; 0;0
29.01.2009 04:00:00; -0.2; 91; 0; 0;0
29.01.2009 05:00:00; -0.2; 92; 0; 0;0
29.01.2009 06:00:00; -0.2; 93; 0; 0;0
29.01.2009 07:00:00; -0.1; 93; 0; 0;0
29.01.2009 08:00:00; 0.2; 93; 0; 0;0
29.01.2009 09:00:00; 0.2; 93; 0; 0;0
29.01.2009 10:00:00; 0.3; 94; 0; 0;0
29.01.2009 11:00:00; 0.3; 94; 0; 0;0
29.01.2009 12:00:00; 0.2; 95; 0; 0;0
29.01.2009 13:00:00; 0.3; 95; 0; 0;0
29.01.2009 14:00:00; 0.4; 94; 0; 0;0
29.01.2009 15:00:00; 0.4; 93; 0; 0;0
29.01.2009 16:00:00; 0.3; 91; 0; 0;0
29.01.2009 17:00:00; 0.1; 89; 0; 0;0
29.01.2009 18:00:00; -0.2; 90; 0; 0;0
29.01.2009 19:00:00; -0.3; 93; 0; 0;0
29.01.2009 20:00:00; -0.3; 93; 0; 0;0
29.01.2009 21:00:00; -0.4; 93; 0; 0;0
29.01.2009 22:00:00; -0.4; 92; 0; 0;0
29.01.2009 23:00:00; -0.2; 84; 0; 0;0
30.01.2009 00:00:00; -0.2; 83; 0; 0;0
30.01.2009 01:00:00; -0.4; 83; 0; 0;0
30.01.2009 02:00:00; -0.3; 81; 0; 0;0
30.01.2009 03:00:00; -0.3; 80; 0; 0;0
30.01.2009 04:00:00; -0.4; 79; 0; 0;0
30.01.2009 05:00:00; -0.4; 80; 0; 0;0
30.01.2009 06:00:00; -0.4; 79; 0; 0;0
30.01.2009 07:00:00; -0.3; 77; 0; 0;0
30.01.2009 08:00:00; -0.2; 78; 0; 0;0
30.01.2009 09:00:00; 0; 75; 0; 0;0
30.01.2009 10:00:00; 0.1; 75; 0; 0;0
30.01.2009 11:00:00; 0; 78; 0; 0;0
30.01.2009 12:00:00; 0; 78; 0; 0;0
30.01.2009 13:00:00; 0.1; 79; 0; 0;0
30.01.2009 14:00:00; 0.2; 76; 0; 0;0
30.01.2009 15:00:00; 0.2; 74; 0; 0;0
30.01.2009 16:00:00; -0.1; 77; 0; 0;0
30.01.2009 17:00:00; -0.1; 75; 0; 0;0
30.01.2009 18:00:00; -0.1; 74; 0; 0;0
30.01.2009 19:00:00; -0.1; 74; 0; 0;0
30.01.2009 20:00:00; -0.3; 76; 0; 0;0
30.01.2009 21:00:00; -0.4; 77; 0; 0;0
30.01.2009 22:00:00; -0.2; 77; 0; 0;0
30.01.2009 23:00:00; -0.3; 76; 0; 0;0
31.01.2009 00:00:00; ; ; 0; 0;0
31.01.2009 01:00:00; -0.3; 77; 0; 0;0
31.01.2009 02:00:00; -0.6; 79; 0; 0;0
31.01.2009 03:00:00; -0.9; 79; 0; 0;0
31.01.2009 04:00:00; -0.9; 79; 0; 0;0
31.01.2009 05:00:00; -0.9; 79; 0; 0;0
31.01.2009 06:00:00; -1.1; 80; 0; 0;0
31.01.2009 07:00:00; -1.1; 81; 0; 0;0
31.01.2009 08:00:00; -0.9; 82; 0; 0;0
31.01.2009 09:00:00; -0.3; 81; 0; 0;0
31.01.2009 10:00:00; 0.4; 79; 0; 0;0
31.01.2009 11:00:00; 1.4; 76; 0; 0;0
31.01.2009 12:00:00; 2.1; 72; 0; 0;0
31.01.2009 13:00:00; 1; 73; 0; 0;0
31.01.2009 14:00:00; 0.9; 73; 0; 0;0
31.01.2009 15:00:00; 0.8; 73; 0; 0;0
31.01.2009 16:00:00; 0.2; 74; 0; 0;0
31.01.2009 17:00:00; 0.4; 76; 0; 0;0
31.01.2009 18:00:00; 0.3; 76; 0; 0;0
31.01.2009 19:00:00; -0.2; 79; 0; 0;0
31.01.2009 20:00:00; -0.2; 80; 0; 0;0
31.01.2009 21:00:00; -0.3; 81; 0; 0;0
31.01.2009 22:00:00; -0.1; 82; 0; 0;0
31.01.2009 23:00:00; -0.5; 84; 0; 0;0
01.02.2009 00:00:00; -0.9; 83; 0; 0;0
01.02.2009 01:00:00; -1.4; 83; 0; 0;0
01.02.2009 02:00:00; -1.7; 83; 0; 0;0
01.02.2009 03:00:00; -1.9; 85; 0; 0;0
01.02.2009 04:00:00; -2.1; 87; 0; 0;0
01.02.2009 05:00:00; -2.1; 89; 0; 0;0
01.02.2009 06:00:00; -1.9; 91; 0; 0;0
01.02.2009 07:00:00; ; ; 0; 0;0
01.02.2009 08:00:00; -1.5; 92; 0; 0;0
01.02.2009 09:00:00; -1; 92; 0; 0;0
01.02.2009 10:00:00; -0.7; 92; 0; 0;0
01.02.2009 11:00:00; 0; 86; 0; 0;0
01.02.2009 12:00:00; 0.3; 84; 0; 0;0
01.02.2009 13:00:00; 0; 85; 0; 0;0
01.02.2009 14:00:00; 0.1; 87; 0; 0;0
01.02.2009 15:00:00; 0.1; 86; 0; 0;0
01.02.2009 16:00:00; 0.1; 86; 0; 0;0
01.02.2009 17:00:00; 0.1; 86; 0; 0;0
01.02.2009 18:00:00; 0.3; 86; 0; 0;0
01.02.2009 19:00:00; 0.3; 85; 0; 0;0
01.02.2009 20:00:00; 0.4; 84; 0; 0;0
01.02.2009 21:00:00; 0; 90; 0; 0;0
01.02.2009 22:00:00; 0.2; 93; 0; 0;0
01.02.2009 23:00:00; 0.4; 95; 0; 0;0
01.02.2009 24:00:00; 0.5; 95; 0; 0;0
02.02.2009 01:00:00; 0.7; 95; 0; 0;0
02.02.2009 02:00:00; 0.9; 94; 0; 0;0
02.02.2009 03:00:00; 1; 93; 0; 0;0
02.02.2009 04:00:00; 1.1; 93; 0; 0;0
02.02.2009 05:00:00; 1.3; 91; 0; 0;0
02.02.2009 06:00:00; 1.3; 90; 0; 0;0
02.02.2009 07:00:00; 1.4; 90; 0; 0;0
02.02.2009 08:00:00; 1.6; 89; 0; 0;0
02.02.2009 09:00:00; 1.7; 88; 0; 0;0
02.02.2009 10:00:00; 2; 86; 0; 0;0
02.02.2009 11:00:00; 1.9; 86; 0; 0;0
02.02.2009 12:00:00; 2.1; 85; 0; 0;0
02.02.2009 13:00:00; 2; 84; 0; 0;0
02.02.2009 14:00:00; 2.1; 84; 0; 0;0
02.02.2009 15:00:00; 2.2; 84; 0; 0;0
02.02.2009 16:00:00; 2.3; 82; 0; 0;0
02.02.2009 17:00:00; 2.4; 83; 0; 0;0
02.02.2009 18:00:00; 2.4; 83; 0; 0;0
02.02.2009 19:00:00; 1.9; 85; 0; 0;0
02.02.2009 20:00:00; 2.2; 84; 0; 0;0
02.02.2009 21:00:00; 2.1; 86; 0; 0;0
02.02.2009 22:00:00; 1.8; 90; 0; 0;0
02.02.2009 23:00:00; 1.7; 93; 0; 0;0
03.02.2009 00:00:00; 1.7; 93; 0; 0;0
03.02.2009 01:00:00; 1.6; 93; 0; 0;0
03.02.2009 02:00:00; 1.8; 93; 0; 0;0
03.02.2009 03:00:00; 2.1; 92; 0; 0;0
03.02.2009 04:00:00; 2; 92; 0; 0;0
03.02.2009 05:00:00; 1.9; 91; 0; 0;0
03.02.2009 06:00:00; 1.8; 92; 0; 0;0
03.02.2009 07:00:00; 1.7; 92; 0; 0;0
03.02.2009 08:00:00; 1.8; 92; 0; 0;0
03.02.2009 09:00:00; 1.9; 92; 0; 0;0
03.02.2009 10:00:00; 2; 92; 0; 0;0
03.02.2009 11:00:00; 2.2; 93; 0; 0;0
03.02.2009 12:00:00; 2.4; 93; 0; 0;0
03.02.2009 13:00:00; 2.8; 93; 0; 0;0
03.02.2009 14:00:00; 2.9; 93; 0; 0;0
03.02.2009 15:00:00; 2.9; 93; 0; 0;0
03.02.2009 16:00:00; 2.9; 92; 0; 0;0
03.02.2009 17:00:00; 2.9; 92; 0; 0;0
03.02.2009 18:00:00; 3; 92; 0; 0;0
03.02.2009 19:00:00; 3.1; 91; 0; 0;0
03.02.2009 20:00:00; 3.1; 91; 0; 0;0
03.02.2009 21:00:00; 3.1; 92; 0; 0;0
03.02.2009 22:00:00; 3.1; 91; 0; 0;0
03.02.2009 23:00:00; 3.5; 90; 0; 0;0
04.02.2009 00:00:00; 3.5; 92; 0; 0;0
04.02.2009 01:00:00; 3.6; 93; 0; 0;0
04.02.2009 02:00:00; 3.5; 94; 0; 0;0
04.02.2009 03:00:00; 3.4; 94; 0; 0;0
04.02.2009 04:00:00; 3.3; 94; 0; 0;0
04.02.2009 05:00:00; 3.3; 94; 0; 0;0
04.02.2009 06:00:00; 3.5; 94; 0; 0;0
04.02.2009 07:00:00; 3.3; 95; 0; 0;0
04.02.2009 08:00:00; 3.6; 95; 0; 0;0
04.02.2009 09:00:00; 3.7; 95; 0; 0;0
04.02.2009 10:00:00; 4; 95; 0; 0;0
04.02.2009 11:00:00; 4.6; 93; 0; 0;0
04.02.2009 12:00:00; 4.3; 92; 0; 0;0
04.02.2009 13:00:00; 4.6; 93; 0; 0;0
04.02.2009 14:00:00; 4.5; 93; 0; 0;0
04.02.2009 15:00:00; 4.3; 93; 0; 0;0
04.02.2009 16:00:00; 4.1; 94; 0; 0;0
04.02.2009 17:00:00; 3.9; 94; 0; 0;0
04.02.2009 18:00:00; 3.7; 95; 0; 0;0
04.02.2009 19:00:00; 3.5; 95; 0; 0;0
04.02.2009 20:00:00; 3.4; 95; 0; 0;0
04.02.2009 21:00:00; 3.2; 95; 0; 0;0
04.02.2009 22:00:00; 3.1; 94; 0; 0;0
04.02.2009 23:00:00; 2.9; 93; 0; 0;0
05.02.2009 00:00:00; 2.7; 93; 0; 0;0
05.02.2009 01:00:00; 2.4; 93; 0; 0;0
05.02.2009 02:00:00; 1.8; 92; 0; 0;0
05.02.2009 03:00:00; 1.8; 92; 0; 0;0
05.02.2009 04:00:00; 1.6; 91; 0; 0;0
05.02.2009 05:00:00; 1.3; 92; 0; 0;0
05.02.2009 06:00:00; 1.1; 94; 0; 0;0
05.02.2009 07:00:00; 1.2; 94; 0; 0;0
05.02.2009 08:00:00; 1.5; 94; 0; 0;0
05.02.2009 09:00:00; 1.9; 94; 0; 0;0
05.02.2009 10:00:00; 2.7; 92; 0; 0;0
05.02.2009 11:00:00; 3.4; 89; 0; 0;0
05.02.2009 12:00:00; 3.5; 88; 0; 0;0
05.02.2009 13:00:00; 3.4; 89; 0; 0;0
05.02.2009 14:00:00; 3.4; 89; 0; 0;0
05.02.2009 15:00:00; 3.3; 90; 0; 0;0
05.02.2009 16:00:00; 2.9; 92; 0; 0;0
05.02.2009 17:00:00; 2.9; 94; 0; 0;0
05.02.2009 18:00:00; 2.9; 94; 0; 0;0
05.02.2009 19:00:00; 2.9; 95; 0; 0;0
05.02.2009 20:00:00; 3.1; 95; 0; 0;0
05.02.2009 21:00:00; 3.3; 95; 0; 0;0
05.02.2009 22:00:00; 3.2; 96; 0; 0;0
05.02.2009 23:00:00; 2.9; 96; 0; 0;0
06.02.2009 00:00:00; 3.1; 96; 0; 0;0
06.02.2009 01:00:00; 2.9; 96; 0; 0;0
06.02.2009 02:00:00; 3; 96; 0; 0;0
06.02.2009 03:00:00; 2.8; 96; 0; 0;0
06.02.2009 04:00:00; 2.6; 96; 0; 0;0
06.02.2009 05:00:00; 2.6; 96; 0; 0;0
06.02.2009 06:00:00; 2.4; 96; 0; 0;0
06.02.2009 07:00:00; 2.6; 96; 0; 0;0
06.02.2009 08:00:00; 2.6; 96; 0; 0;0
06.02.2009 09:00:00; 2.8; 95; 0; 0;0
06.02.2009 10:00:00; 3; 95; 0; 0;0
06.02.2009 11:00:00; 3.7; 93; 0; 0;0
06.02.2009 12:00:00; 4.4; 89; 0; 0;0
06.02.2009 13:00:00; 5; 86; 0; 0;0
06.02.2009 14:00:00; 6; 83; 0; 0;0
06.02.2009 15:00:00; 4.2; 88; 0; 0;0
06.02.2009 16:00:00; 3.3; 92; 0; 0;0
06.02.2009 17:00:00; 2.5; 94; 0; 0;0
06.02.2009 18:00:00; 2.1; 96; 0; 0;0
06.02.2009 19:00:00; 2; 96; 0; 0;0
06.02.2009 20:00:00; 1.5; 96; 0; 0;0
06.02.2009 21:00:00; 1.6; 96; 0; 0;0
06.02.2009 22:00:00; 7.2; 79; 0; 0;0
06.02.2009 23:00:00; 8.5; 72; 0; 0;0
07.02.2009 00:00:00; 9.2; 71; 0; 0;0
07.02.2009 01:00:00; 8.7; 74; 0; 0;0
07.02.2009 02:00:00; 9.1; 72; 0; 0;0
07.02.2009 03:00:00; 9.3; 72; 0; 0;0
07.02.2009 04:00:00; 8.8; 73; 0; 0;0
07.02.2009 05:00:00; 8.6; 75; 0; 0;0
07.02.2009 06:00:00; 9.4; 73; 0; 0;0
07.02.2009 07:00:00; 9.2; 73; 0; 0;0
07.02.2009 08:00:00; 9; 74; 0; 0;0
07.02.2009 09:00:00; 10.5; 70; 0; 0;0
07.02.2009 10:00:00; 11.1; 67; 0; 0;0
07.02.2009 11:00:00; 12.6; 63; 0; 0;0
07.02.2009 12:00:00; 12.6; 65; 0; 0;0
07.02.2009 13:00:00; 13.1; 62; 0; 0;0
07.02.2009 14:00:00; 13.9; 59; 0; 0;0
07.02.2009 15:00:00; 12.9; 59; 0; 0;0
07.02.2009 16:00:00; 11.9; 61; 0; 0;0
07.02.2009 17:00:00; 11.6; 63; 0; 0;0
07.02.2009 18:00:00; 10.8; 68; 0; 0;0
07.02.2009 19:00:00; 10.8; 68; 0; 0;0
07.02.2009 20:00:00; 10.2; 71; 0; 0;0
07.02.2009 21:00:00; 9.9; 75; 0; 0;0
07.02.2009 22:00:00; 9; 80; 0; 0;0
07.02.2009 23:00:00; 7.9; 73; 0; 0;0
08.02.2009 00:00:00; 6.5; 71; 0; 0;0
08.02.2009 01:00:00; 5.7; 75; 0; 0;0
08.02.2009 02:00:00; 5.6; 79; 0; 0;0
08.02.2009 03:00:00; 4.6; 83; 0; 0;0
08.02.2009 04:00:00; 4; 84; 0; 0;0
08.02.2009 05:00:00; 3.8; 84; 0; 0;0
08.02.2009 06:00:00; 3.9; 83; 0; 0;0
08.02.2009 07:00:00; 3.4; 89; 0; 0;0
08.02.2009 08:00:00; 3.5; 89; 0; 0;0
08.02.2009 09:00:00; 3.8; 87; 0; 0;0
08.02.2009 10:00:00; 3.6; 89; 0; 0;0
08.02.2009 11:00:00; 3.5; 91; 0; 0;0
08.02.2009 12:00:00; 3.4; 91; 0; 0;0
08.02.2009 13:00:00; 2.9; 92; 0; 0;0
08.02.2009 14:00:00; 2.1; 94; 0; 0;0
08.02.2009 15:00:00; 1.2; 96; 0; 0;0
08.02.2009 16:00:00; 1.2; 96; 0; 0;0
08.02.2009 17:00:00; 1.8; 94; 0; 0;0
08.02.2009 18:00:00; 2.2; 93; 0; 0;0
08.02.2009 19:00:00; 2.6; 91; 0; 0;0
08.02.2009 20:00:00; 2.7; 75; 0; 0;0
08.02.2009 21:00:00; 2.5; 74; 0; 0;0
08.02.2009 22:00:00; 2.4; 72; 0; 0;0
08.02.2009 23:00:00; 2; 72; 0; 0;0
09.02.2009 00:00:00; 1.9; 69; 0; 0;0
09.02.2009 01:00:00; 1.6; 72; 0; 0;0
09.02.2009 02:00:00; 1.6; 72; 0; 0;0
09.02.2009 03:00:00; 1.4; 73; 0; 0;0
09.02.2009 04:00:00; 1.5; 69; 0; 0;0
09.02.2009 05:00:00; 1.5; 67; 0; 0;0
09.02.2009 06:00:00; 1.6; 66; 0; 0;0
09.02.2009 07:00:00; 1.7; 65; 0; 0;0
09.02.2009 08:00:00; 1.9; 63; 0; 0;0
09.02.2009 09:00:00; 2.4; 60; 0; 0;0
09.02.2009 10:00:00; 3.2; 56; 0; 0;0
09.02.2009 11:00:00; 3.9; 51; 0; 0;0
09.02.2009 12:00:00; 4.7; 44; 0; 0;0
09.02.2009 13:00:00; 3.7; 46; 0; 0;0
09.02.2009 14:00:00; 3.6; 47; 0; 0;0
09.02.2009 15:00:00; 3.4; 48; 0; 0;0
09.02.2009 16:00:00; 1.8; 52; 0; 0;0
09.02.2009 17:00:00; 0.5; 58; 0; 0;0
09.02.2009 18:00:00; -0.8; 73; 0; 0;0
09.02.2009 19:00:00; -1.7; 79; 0; 0;0
09.02.2009 20:00:00; -1.6; 82; 0; 0;0
09.02.2009 21:00:00; -1.4; 86; 0; 0;0
09.02.2009 22:00:00; -0.1; 73; 0; 0;0
09.02.2009 23:00:00; -0.3; 74; 0; 0;0
10.02.2009 00:00:00; -1.6; 79; 0; 0;0
10.02.2009 01:00:00; -1.3; 80; 0; 0;0
